id_cliente,nombre,id_tipo_cliente,id_etapa_trazabilidad,ciudad,email,telefono,fecha_registro,estado
1469,Colegio Los Andes #65,2,5,Barranquilla,cliente1469@empresa.com.co,313187332,2025-06-29,activo
1470,Santiago Jimenez,1,5,Cucuta,cliente1470@gmail.com,324323709,2024-07-23,activo
1471,Natalia Ortiz,1,4,Medellin,cliente1471@gmail.com,324290000,2025-12-16,activo
1472,Tiendas Multimarca SA #40,5,5,Bogota,cliente1472@empresa.com.co,329795418,2026-02-20,activo
1473,Logistica Andina #32,3,4,Bogota,cliente1473@empresa.com.co,305467052,2025-03-15,activo
1474,Paula Castro,1,5,Ibague,cliente1474@gmail.com,322503148,2024-10-09,activo
1475,Liceo Moderno #86,2,4,Medellin,cliente1475@empresa.com.co,318105832,2025-11-09,activo
1476,Mariana Rojas,1,4,Cali,cliente1476@gmail.com,306381096,2026-01-21,activo
1477,Constructora del Valle #77,3,5,Pereira,cliente1477@empresa.com.co,321406123,2024-07-13,activo
1478,Sofia Hernandez,1,5,Bogota,cliente1478@gmail.com,318419054,2025-03-27,activo
1479,Andrea Garcia,1,5,Medellin,cliente1479@gmail.com,311752920,2025-06-10,activo
1480,Falabella #13,5,5,Bogota,cliente1480@empresa.com.co,327271672,2025-09-30,activo
1481,Santiago Martinez,1,5,Bogota,cliente1481@gmail.com,301914996,2024-09-23,activo
1482,Falabella #40,5,5,Pereira,cliente1482@empresa.com.co,305826554,2026-03-16,activo
1483,Almacenes Exito #22,5,5,Bogota,cliente1483@empresa.com.co,322866934,2025-02-11,activo
1484,Sofia Gutierrez,1,5,Medellin,cliente1484@gmail.com,311381650,2025-03-29,activo
1485,Felipe Ramirez,1,4,Cali,cliente1485@gmail.com,324554677,2025-07-20,activo
1486,Sebastian Pena,1,2,Medellin,cliente1486@gmail.com,325339561,2025-07-04,inactivo
1487,Catalina Jimenez,1,3,Bogota,cliente1487@gmail.com,323371416,2025-11-17,activo
1488,Andres Ortiz,1,3,Medellin,cliente1488@gmail.com,329838222,2025-12-14,activo
1489,Camila Vargas,1,4,Bogota,cliente1489@gmail.com,302008479,2025-10-14,activo
1490,Sofia Ramirez,1,3,Cartagena,cliente1490@gmail.com,325551347,2025-11-12,activo
1491,Camila Gutierrez,1,5,Medellin,cliente1491@gmail.com,321139824,2024-09-04,activo
1492,Juan Ortiz,1,3,Medellin,cliente1492@gmail.com,325551832,2025-08-06,activo
1493,Mariana Lopez,1,3,Bogota,cliente1493@gmail.com,305907261,2024-06-05,activo
1494,David Torres,1,5,Bogota,cliente1494@gmail.com,319531890,2025-11-11,activo
1495,Valentina Castro,1,1,Cali,cliente1495@gmail.com,319918107,2026-04-09,activo
1496,Juan Hernandez,1,4,Medellin,cliente1496@gmail.com,309399526,2024-08-05,activo
1497,Carlos Pena,1,3,Cali,cliente1497@gmail.com,321360516,2025-03-21,activo
1498,Camila Torres,1,5,Manizales,cliente1498@gmail.com,326115834,2024-10-20,activo
1499,Felipe Jimenez,1,4,Pereira,cliente1499@gmail.com,313634111,2025-07-21,activo
1500,Totto C.C. Andino #12,4,5,Cali,cliente1500@empresa.com.co,326904121,2026-01-05,activo
